user_id,job_id,interaction_score
user_250,job_15,1
user_250,job_39,1
user_250,job_54,3
user_250,job_57,2
user_250,job_20,2
user_250,job_30,5
user_250,job_19,3
user_250,job_61,3
user_251,job_50,1
user_251,job_29,2
user_251,job_5,2
user_251,job_71,1
user_251,job_16,3
user_251,job_52,2
user_251,job_88,1
user_251,job_1,1
user_251,job_67,5
user_251,job_97,1
user_251,job_74,1
user_251,job_54,2
user_251,job_93,4
user_251,job_32,3
user_251,job_44,2
user_251,job_27,1
user_251,job_77,1
user_251,job_84,1
user_252,job_51,2
user_252,job_32,5
user_252,job_48,1
user_252,job_34,1
user_252,job_52,2
user_252,job_89,1
user_252,job_49,1
user_252,job_56,1
user_252,job_63,5
user_252,job_3,1
user_252,job_9,5
user_252,job_72,4
user_252,job_38,1
user_252,job_16,5
user_252,job_55,3
user_252,job_83,1
user_252,job_47,2
user_252,job_79,1
user_252,job_25,2
user_252,job_100,1
user_252,job_15,4
user_252,job_42,2
user_252,job_60,5
user_252,job_99,1
user_253,job_24,1
user_253,job_1,1
user_253,job_103,1
user_253,job_43,1
user_253,job_41,1
user_253,job_90,1
user_253,job_25,5
user_253,job_78,1
user_253,job_56,5
user_253,job_19,1
user_253,job_71,1
user_253,job_75,4
user_253,job_105,1
user_253,job_93,3
user_253,job_22,1
user_253,job_55,1
user_253,job_68,1
user_253,job_76,2
user_253,job_32,3
user_253,job_64,1
user_253,job_82,2
user_253,job_48,2
user_253,job_60,2
user_253,job_74,1
user_253,job_40,2
user_254,job_58,5
user_254,job_10,1
user_254,job_65,5
user_254,job_68,1
user_254,job_87,3
user_254,job_43,1
user_254,job_7,2
user_254,job_94,1
user_254,job_25,1
user_254,job_13,1
user_254,job_12,3
user_254,job_107,1
user_254,job_81,5
user_254,job_6,3
user_254,job_77,1
user_254,job_27,1
user_254,job_75,2
user_254,job_11,1
user_254,job_86,1
user_254,job_36,3
user_254,job_23,2
user_255,job_108,1
user_255,job_56,1
user_255,job_80,5
user_255,job_99,1
user_255,job_33,1
user_255,job_12,4
user_255,job_7,1
user_255,job_16,4
user_255,job_24,2
user_255,job_50,1
user_255,job_29,5
user_255,job_4,3
user_255,job_79,2
user_255,job_96,1
user_255,job_59,4
user_255,job_38,4
user_255,job_5,2
user_255,job_84,1
user_255,job_17,1
user_255,job_76,4
user_255,job_106,1
user_255,job_57,1
user_255,job_51,1
user_255,job_39,1
user_256,job_86,1
user_256,job_6,4
user_256,job_101,4
user_256,job_62,2
user_256,job_14,3
user_256,job_56,1
user_256,job_13,4
user_256,job_7,2
user_256,job_107,2
user_256,job_42,2
user_256,job_53,4
user_256,job_83,1
user_256,job_55,3
user_256,job_85,4
user_256,job_20,1
user_256,job_100,2
user_256,job_21,2
user_256,job_25,5
user_256,job_33,1
user_257,job_49,1
user_257,job_102,1
user_257,job_84,1
user_257,job_36,4
user_257,job_1,4
user_257,job_82,2
user_257,job_73,1
user_257,job_48,1
user_257,job_14,2
user_257,job_78,5
user_257,job_17,2
user_257,job_34,5
user_257,job_26,4
user_257,job_92,2
user_257,job_13,1
user_257,job_31,2
user_257,job_42,5
user_257,job_72,1
user_257,job_27,1
user_257,job_33,2
user_257,job_103,1
user_257,job_68,5
user_257,job_44,1
user_257,job_19,5
user_258,job_62,1
user_258,job_2,1
user_258,job_52,1
user_258,job_30,2
user_258,job_33,1
user_258,job_90,1
user_258,job_47,1
user_258,job_31,1
user_258,job_70,1
user_258,job_41,1
user_258,job_19,1
user_258,job_7,1
user_258,job_79,5
user_258,job_60,2
user_258,job_101,4
user_258,job_96,3
user_258,job_88,4
user_258,job_18,2
user_258,job_12,3
user_258,job_58,2
user_258,job_99,1
user_259,job_103,2
user_259,job_39,2
user_259,job_87,2
user_259,job_70,1
user_259,job_74,1
user_259,job_72,2
user_259,job_81,1
user_259,job_90,1
user_259,job_84,1
user_259,job_23,1
user_259,job_25,3
user_259,job_2,1
user_259,job_94,1
user_259,job_98,1
user_259,job_100,1
user_259,job_59,1
user_259,job_20,1
user_259,job_105,1
user_259,job_60,3
user_259,job_75,3
user_259,job_6,2
user_260,job_56,1
user_260,job_64,2
user_260,job_77,1
user_260,job_87,3
user_260,job_51,1
user_260,job_41,1
user_260,job_6,4
user_260,job_74,5
user_260,job_35,1
user_260,job_75,1
user_260,job_43,1
user_260,job_4,2
user_260,job_58,4
user_260,job_81,5
user_260,job_49,1
user_260,job_86,1
user_260,job_73,2
user_260,job_107,1
user_260,job_90,5
user_261,job_76,4
user_261,job_25,1
user_261,job_47,2
user_261,job_105,2
user_261,job_86,1
user_261,job_69,1
user_261,job_4,4
user_261,job_61,1
user_261,job_38,1
user_261,job_53,2
user_261,job_94,4
user_261,job_71,1
user_261,job_63,4
user_261,job_1,2
user_261,job_42,2
user_261,job_48,2
user_261,job_70,1
user_261,job_73,2
user_261,job_26,1
user_261,job_12,3
user_261,job_16,3
user_262,job_89,1
user_262,job_18,3
user_262,job_38,2
user_262,job_93,1
user_262,job_34,1
user_262,job_84,5
user_262,job_92,3
user_262,job_42,2
user_262,job_98,1
user_262,job_24,2
user_262,job_73,5
user_262,job_51,3
user_262,job_106,2
user_262,job_72,1
user_262,job_66,2
user_262,job_104,1
user_262,job_16,1
user_262,job_101,4
user_262,job_94,1
user_262,job_21,1
user_262,job_17,5
user_262,job_48,2
user_262,job_26,1
user_262,job_44,2
user_263,job_95,4
user_263,job_92,1
user_263,job_36,4
user_263,job_76,4
user_263,job_47,1
user_263,job_49,1
user_263,job_26,2
user_263,job_91,5
user_263,job_82,1
user_263,job_41,1
user_263,job_10,3
user_263,job_33,1
user_263,job_27,2
user_263,job_89,4
user_263,job_48,1
user_263,job_25,2
user_263,job_80,5
user_263,job_50,1
user_263,job_102,1
user_263,job_57,1
user_263,job_100,4
user_263,job_2,2
user_263,job_43,2
user_264,job_88,2
user_264,job_49,1
user_264,job_11,2
user_264,job_37,2
user_264,job_70,3
user_264,job_10,1
user_264,job_105,4
user_264,job_9,3
user_264,job_66,1
user_264,job_97,1
user_264,job_89,1
user_264,job_102,1
user_264,job_29,1
user_264,job_13,1
user_264,job_95,2
user_264,job_39,2
user_264,job_98,2
user_264,job_4,2
user_265,job_87,2
user_265,job_31,2
user_265,job_102,1
user_265,job_82,1
user_265,job_3,1
user_265,job_74,1
user_265,job_61,2
user_265,job_44,1
user_265,job_30,1
user_265,job_41,2
user_265,job_73,1
user_265,job_78,1
user_265,job_10,1
user_265,job_67,1
user_265,job_50,4
user_265,job_64,1
user_265,job_27,2
user_265,job_11,2
user_265,job_20,2
user_266,job_10,4
user_266,job_59,4
user_266,job_35,2
user_266,job_62,4
user_266,job_18,1
user_266,job_71,5
user_266,job_6,5
user_266,job_90,3
user_266,job_49,1
user_266,job_19,5
user_266,job_33,2
user_266,job_22,1
user_266,job_107,1
user_266,job_91,4
user_266,job_63,5
user_266,job_46,3
user_266,job_64,1
user_266,job_70,1
user_266,job_27,2
user_266,job_43,1
user_266,job_40,2
user_266,job_60,4
user_266,job_32,5
user_266,job_65,2
user_266,job_75,1
user_267,job_30,2
user_267,job_103,3
user_267,job_24,2
user_267,job_96,1
user_267,job_104,1
user_267,job_22,5
user_267,job_86,1
user_267,job_67,1
user_267,job_19,1
user_267,job_31,4
user_267,job_60,2
user_267,job_69,1
user_267,job_29,1
user_267,job_53,2
user_267,job_34,1
user_267,job_56,1
user_267,job_44,5
user_267,job_50,1
user_267,job_65,3
user_267,job_40,4
user_267,job_13,1
user_268,job_80,2
user_268,job_60,1
user_268,job_108,2
user_268,job_89,2
user_268,job_43,1
user_268,job_97,2
user_268,job_72,1
user_268,job_47,5
user_268,job_53,3
user_268,job_48,2
user_268,job_68,1
user_268,job_36,1
user_268,job_7,2
user_268,job_16,1
user_268,job_58,1
user_268,job_107,5
user_268,job_12,2
user_268,job_63,1
user_269,job_88,1
user_269,job_62,1
user_269,job_101,1
user_269,job_93,1
user_269,job_26,1
user_269,job_8,3
user_269,job_36,2
user_269,job_21,1
user_269,job_71,1
user_269,job_51,3
user_269,job_76,1
user_269,job_102,1
user_269,job_12,1
user_269,job_86,1
user_269,job_59,1
user_269,job_22,1
user_269,job_56,2
user_269,job_63,1
user_269,job_61,3
user_270,job_75,5
user_270,job_17,1
user_270,job_13,4
user_270,job_101,4
user_270,job_99,2
user_270,job_33,2
user_270,job_35,1
user_270,job_98,3
user_270,job_16,5
user_270,job_58,3
user_270,job_6,5
user_270,job_105,2
user_270,job_108,1
user_270,job_26,1
user_270,job_106,3
user_270,job_43,1
user_270,job_50,5
user_270,job_24,2
user_270,job_81,2
user_270,job_5,2
user_270,job_48,1
user_270,job_15,5
user_270,job_12,5
user_270,job_107,1
user_271,job_41,2
user_271,job_13,1
user_271,job_9,2
user_271,job_26,1
user_271,job_10,4
user_271,job_76,1
user_271,job_83,2
user_271,job_40,1
user_271,job_70,1
user_271,job_50,1
user_271,job_21,1
user_271,job_71,4
user_271,job_107,2
user_271,job_73,2
user_271,job_14,1
user_271,job_43,1
user_271,job_45,3
user_271,job_57,1
user_272,job_47,3
user_272,job_90,1
user_272,job_72,2
user_272,job_38,2
user_272,job_42,1
user_272,job_99,3
user_272,job_86,1
user_272,job_101,2
user_272,job_53,2
user_272,job_108,5
user_272,job_20,2
user_272,job_98,1
user_272,job_41,5
user_272,job_5,4
user_272,job_13,1
user_272,job_4,1
user_272,job_106,1
user_272,job_55,1
user_272,job_103,2
user_272,job_75,1
user_272,job_56,1
user_272,job_17,2
user_273,job_90,2
user_273,job_17,2
user_273,job_67,1
user_273,job_19,3
user_273,job_35,2
user_273,job_103,2
user_273,job_14,1
user_273,job_95,2
user_273,job_5,4
user_273,job_9,1
user_273,job_99,5
user_273,job_54,4
user_273,job_106,1
user_273,job_13,2
user_273,job_51,5
user_273,job_15,2
user_273,job_8,3
user_273,job_64,5
user_273,job_57,1
user_274,job_83,1
user_274,job_55,2
user_274,job_96,5
user_274,job_35,1
user_274,job_98,4
user_274,job_95,1
user_274,job_42,2
user_274,job_106,3
user_274,job_90,2
user_274,job_4,4
user_274,job_62,2
user_274,job_21,1
user_274,job_57,1
user_274,job_89,1
user_274,job_107,1
user_274,job_78,1
user_274,job_61,1
user_274,job_32,3
user_274,job_11,2
user_274,job_63,4
user_274,job_52,1
user_275,job_16,4
user_275,job_32,3
user_275,job_72,4
user_275,job_87,3
user_275,job_66,2
user_275,job_98,5
user_275,job_26,2
user_275,job_64,1
user_275,job_40,5
user_275,job_105,3
user_275,job_13,1
user_275,job_77,1
user_275,job_49,1
user_275,job_35,1
user_275,job_86,1
user_275,job_100,1
user_275,job_83,1
user_275,job_82,2
user_276,job_81,1
user_276,job_37,2
user_276,job_10,1
user_276,job_50,2
user_276,job_48,5
user_276,job_25,1
user_276,job_107,2
user_276,job_13,1
user_276,job_33,5
user_276,job_67,1
user_276,job_17,2
user_276,job_35,2
user_276,job_55,1
user_276,job_106,1
user_276,job_96,1
user_276,job_94,1
user_276,job_80,1
user_276,job_53,1
user_276,job_56,2
user_276,job_26,1
user_276,job_29,1
user_276,job_65,1
user_276,job_21,2
user_276,job_93,2
user_276,job_63,1
user_277,job_62,2
user_277,job_18,2
user_277,job_103,1
user_277,job_34,1
user_277,job_98,1
user_277,job_85,1
user_277,job_105,2
user_277,job_68,1
user_277,job_52,2
user_277,job_89,1
user_277,job_92,2
user_277,job_19,1
user_277,job_78,1
user_277,job_80,1
user_277,job_99,2
user_277,job_36,1
user_277,job_28,1
user_277,job_35,2
user_277,job_60,1
user_277,job_66,2
user_278,job_46,4
user_278,job_75,5
user_278,job_80,5
user_278,job_63,4
user_278,job_1,1
user_278,job_77,1
user_278,job_9,5
user_278,job_71,1
user_278,job_19,1
user_278,job_41,1
user_278,job_42,1
user_278,job_94,2
user_278,job_47,1
user_278,job_37,4
user_278,job_44,1
user_278,job_27,2
user_278,job_11,2
user_278,job_12,4
user_278,job_24,1
user_279,job_70,2
user_279,job_32,2
user_279,job_105,1
user_279,job_68,5
user_279,job_71,5
user_279,job_14,1
user_279,job_85,4
user_279,job_100,4
user_279,job_20,2
user_279,job_50,1
user_279,job_92,1
user_279,job_56,1
user_279,job_66,1
user_279,job_87,1
user_279,job_21,2
user_279,job_17,2
user_279,job_15,1
user_279,job_107,1
user_279,job_58,1
user_279,job_83,5
user_280,job_65,3
user_280,job_5,1
user_280,job_94,1
user_280,job_61,2
user_280,job_33,1
user_280,job_80,2
user_280,job_12,3
user_280,job_58,1
user_280,job_86,5
user_280,job_37,4
user_280,job_20,3
user_280,job_108,1
user_280,job_77,2
user_280,job_9,3
user_280,job_17,2
user_280,job_52,2
user_280,job_28,2
user_280,job_2,2
user_280,job_27,1
user_281,job_27,2
user_281,job_95,5
user_281,job_34,5
user_281,job_19,5
user_281,job_48,2
user_281,job_52,2
user_281,job_96,1
user_281,job_32,4
user_281,job_59,4
user_281,job_40,1
user_281,job_25,1
user_281,job_65,1
user_281,job_36,3
user_281,job_18,1
user_281,job_21,2
user_281,job_58,1
user_281,job_101,1
user_281,job_71,4
user_282,job_55,4
user_282,job_49,2
user_282,job_35,1
user_282,job_46,4
user_282,job_47,1
user_282,job_68,1
user_282,job_70,4
user_282,job_82,1
user_282,job_11,1
user_282,job_18,1
user_282,job_13,1
user_282,job_12,4
user_282,job_105,3
user_282,job_52,5
user_282,job_103,5
user_282,job_22,3
user_282,job_63,4
user_282,job_15,1
user_282,job_57,1
user_282,job_80,4
user_282,job_92,1
user_282,job_60,2
user_282,job_91,3
user_283,job_53,4
user_283,job_59,2
user_283,job_34,2
user_283,job_48,2
user_283,job_49,4
user_283,job_57,1
user_283,job_98,4
user_283,job_97,1
user_283,job_33,1
user_283,job_90,1
user_283,job_66,1
user_283,job_9,4
user_283,job_101,5
user_283,job_38,2
user_283,job_91,3
user_283,job_12,3
user_283,job_3,1
user_283,job_52,2
user_283,job_104,1
user_284,job_90,2
user_284,job_87,1
user_284,job_91,4
user_284,job_78,1
user_284,job_41,2
user_284,job_31,1
user_284,job_3,1
user_284,job_36,4
user_284,job_77,2
user_284,job_97,2
user_284,job_75,5
user_284,job_18,2
user_284,job_68,1
user_284,job_6,4
user_284,job_39,3
user_284,job_43,1
user_284,job_62,2
user_284,job_10,2
user_284,job_93,4
user_284,job_59,1
user_284,job_34,2
user_284,job_92,2
user_284,job_73,1
user_284,job_26,2
user_284,job_100,1
user_285,job_74,5
user_285,job_79,2
user_285,job_105,3
user_285,job_78,1
user_285,job_76,3
user_285,job_106,5
user_285,job_34,2
user_285,job_95,1
user_285,job_9,3
user_285,job_91,3
user_285,job_102,1
user_285,job_88,1
user_285,job_54,2
user_285,job_15,1
user_285,job_19,1
user_285,job_61,1
user_285,job_99,1
user_285,job_73,2
user_285,job_55,4
user_285,job_69,1
user_285,job_46,3
user_285,job_51,1
user_285,job_45,1
user_286,job_30,1
user_286,job_15,4
user_286,job_1,1
user_286,job_96,4
user_286,job_79,1
user_286,job_46,5
user_286,job_54,1
user_286,job_64,1
user_286,job_88,1
user_286,job_52,2
user_286,job_6,5
user_286,job_83,1
user_286,job_69,2
user_286,job_66,1
user_286,job_31,2
user_286,job_99,2
user_286,job_45,1
user_286,job_36,5
user_286,job_27,1
user_286,job_82,2
user_286,job_108,1
user_286,job_39,4
user_286,job_42,1
user_287,job_36,4
user_287,job_26,1
user_287,job_72,5
user_287,job_29,1
user_287,job_106,5
user_287,job_23,1
user_287,job_75,1
user_287,job_44,2
user_287,job_84,1
user_287,job_105,2
user_287,job_46,4
user_287,job_108,2
user_287,job_12,3
user_287,job_38,2
user_287,job_70,5
user_287,job_2,1
user_287,job_34,2
user_287,job_64,1
user_287,job_57,2
user_287,job_89,1
user_287,job_41,1
user_288,job_52,1
user_288,job_2,1
user_288,job_105,1
user_288,job_95,2
user_288,job_14,4
user_288,job_102,2
user_288,job_80,4
user_288,job_33,1
user_288,job_44,1
user_288,job_35,1
user_288,job_24,1
user_288,job_101,5
user_288,job_86,1
user_288,job_69,3
user_288,job_61,1
user_288,job_99,1
user_288,job_32,4
user_288,job_11,2
user_288,job_25,4
user_288,job_77,2
user_288,job_23,1
user_288,job_8,1
user_288,job_54,1
user_288,job_71,2
user_289,job_75,2
user_289,job_104,1
user_289,job_17,1
user_289,job_67,1
user_289,job_40,3
user_289,job_51,2
user_289,job_18,1
user_289,job_86,1
user_289,job_79,1
user_289,job_69,1
user_289,job_49,1
user_289,job_36,1
user_289,job_91,3
user_289,job_101,2
user_289,job_60,2
user_289,job_103,4
user_289,job_4,2
user_289,job_92,1
user_289,job_53,1
user_289,job_96,1
user_290,job_39,1
user_290,job_19,1
user_290,job_101,4
user_290,job_91,3
user_290,job_26,1
user_290,job_94,1
user_290,job_44,1
user_290,job_36,2
user_290,job_55,1
user_290,job_98,2
user_290,job_69,4
user_290,job_95,1
user_290,job_15,3
user_290,job_102,5
user_290,job_80,2
user_290,job_107,1
user_290,job_92,1
user_290,job_11,1
user_291,job_79,1
user_291,job_3,2
user_291,job_69,1
user_291,job_95,5
user_291,job_87,2
user_291,job_11,5
user_291,job_56,1
user_291,job_93,3
user_291,job_4,3
user_291,job_65,1
user_291,job_6,4
user_291,job_53,2
user_291,job_39,1
user_291,job_33,1
user_291,job_77,1
user_291,job_74,2
user_291,job_36,3
user_291,job_99,1
user_291,job_9,4
user_291,job_38,5
user_291,job_62,5
user_291,job_46,3
user_291,job_20,1
user_291,job_88,2
user_291,job_14,1
user_292,job_88,1
user_292,job_106,1
user_292,job_103,1
user_292,job_29,3
user_292,job_93,1
user_292,job_62,3
user_292,job_57,1
user_292,job_10,4
user_292,job_77,4
user_292,job_7,5
user_292,job_85,1
user_292,job_32,1
user_292,job_55,1
user_292,job_105,2
user_292,job_11,4
user_292,job_15,1
user_292,job_30,5
user_292,job_4,1
user_292,job_83,1
user_292,job_65,1
user_292,job_25,2
user_292,job_101,2
user_293,job_67,1
user_293,job_31,5
user_293,job_25,2
user_293,job_8,1
user_293,job_28,1
user_293,job_13,1
user_293,job_19,2
user_293,job_56,1
user_293,job_7,1
user_293,job_39,5
user_293,job_16,4
user_293,job_68,2
user_293,job_87,1
user_293,job_97,1
user_293,job_91,4
user_293,job_80,4
user_293,job_89,1
user_293,job_71,1
user_293,job_88,2
user_293,job_78,2
user_293,job_60,2
user_293,job_98,5
user_293,job_38,1
user_293,job_6,3
user_293,job_77,1
user_294,job_27,1
user_294,job_44,1
user_294,job_23,5
user_294,job_37,3
user_294,job_70,2
user_294,job_36,3
user_294,job_8,1
user_294,job_53,2
user_294,job_49,1
user_294,job_85,4
user_294,job_4,4
user_294,job_35,1
user_294,job_12,4
user_294,job_14,1
user_294,job_7,1
user_294,job_71,4
user_294,job_55,1
user_294,job_28,2
user_294,job_93,2
user_294,job_98,1
user_295,job_95,1
user_295,job_20,5
user_295,job_94,1
user_295,job_2,1
user_295,job_32,4
user_295,job_27,1
user_295,job_59,2
user_295,job_69,1
user_295,job_9,4
user_295,job_4,4
user_295,job_101,1
user_295,job_87,2
user_295,job_16,4
user_295,job_37,3
user_295,job_80,4
user_295,job_103,5
user_295,job_100,1
user_295,job_77,1
user_295,job_54,2
user_295,job_43,1
user_295,job_41,2
user_295,job_49,2
user_295,job_72,5
user_296,job_96,1
user_296,job_26,5
user_296,job_36,3
user_296,job_82,3
user_296,job_100,5
user_296,job_95,5
user_296,job_53,2
user_296,job_72,1
user_296,job_33,1
user_296,job_67,1
user_296,job_99,2
user_296,job_32,3
user_296,job_57,5
user_296,job_61,1
user_296,job_63,3
user_296,job_85,3
user_296,job_81,1
user_296,job_35,1
user_296,job_11,5
user_296,job_94,2
user_296,job_86,4
user_296,job_7,2
user_296,job_49,1
user_296,job_42,5
user_296,job_75,1
user_297,job_97,1
user_297,job_64,3
user_297,job_80,1
user_297,job_52,1
user_297,job_71,2
user_297,job_23,1
user_297,job_94,1
user_297,job_90,1
user_297,job_29,1
user_297,job_79,2
user_297,job_31,1
user_297,job_89,1
user_297,job_35,1
user_297,job_60,2
user_297,job_103,1
user_297,job_33,2
user_297,job_63,1
user_297,job_74,1
user_297,job_11,1
user_297,job_53,3
user_298,job_82,5
user_298,job_40,2
user_298,job_108,3
user_298,job_30,4
user_298,job_28,1
user_298,job_44,2
user_298,job_74,1
user_298,job_9,2
user_298,job_1,2
user_298,job_33,3
user_298,job_26,1
user_298,job_77,3
user_298,job_38,4
user_298,job_83,2
user_298,job_65,1
user_298,job_34,3
user_298,job_6,2
user_298,job_27,2
user_298,job_76,1
user_298,job_104,3
user_299,job_92,1
user_299,job_24,1
user_299,job_102,2
user_299,job_106,1
user_299,job_108,1
user_299,job_43,1
user_299,job_89,1
user_299,job_9,2
user_299,job_101,5
user_299,job_37,1
user_299,job_93,2
user_299,job_27,4
user_299,job_7,1
user_299,job_18,1
user_299,job_68,2
user_299,job_4,2
user_299,job_30,2
user_299,job_19,2
user_299,job_13,5
user_299,job_81,1
user_299,job_76,1
user_299,job_107,3
user_300,job_9,1
user_300,job_75,4
user_300,job_25,5
user_300,job_50,5
user_300,job_87,1
user_300,job_47,3
user_300,job_88,4
user_300,job_77,1
user_300,job_5,2
user_300,job_103,1
user_300,job_34,2
user_300,job_45,1
user_300,job_43,1
user_300,job_91,1
user_300,job_80,1
user_300,job_2,2
user_300,job_78,1
user_300,job_101,5
user_300,job_94,1
user_300,job_10,2
user_300,job_40,1
user_300,job_24,2
user_300,job_76,1
user_301,job_6,3
user_301,job_30,1
user_301,job_89,2
user_301,job_39,4
user_301,job_63,3
user_301,job_32,4
user_301,job_46,3
user_301,job_15,1
user_301,job_16,3
user_301,job_90,5
user_301,job_21,2
user_301,job_97,2
user_301,job_50,1
user_301,job_54,2
user_301,job_101,1
user_301,job_55,4
user_301,job_18,1
user_301,job_27,1
user_302,job_98,1
user_302,job_69,2
user_302,job_18,2
user_302,job_103,2
user_302,job_72,1
user_302,job_94,2
user_302,job_80,4
user_302,job_59,5
user_302,job_65,2
user_302,job_53,2
user_302,job_60,3
user_302,job_15,1
user_302,job_54,4
user_302,job_56,1
user_302,job_5,1
user_302,job_6,3
user_302,job_4,2
user_302,job_25,2
user_302,job_105,1
user_302,job_81,2
user_302,job_68,5
user_302,job_20,3
user_302,job_76,3
user_302,job_1,3
user_303,job_94,1
user_303,job_60,4
user_303,job_96,2
user_303,job_14,4
user_303,job_50,1
user_303,job_65,5
user_303,job_77,1
user_303,job_42,1
user_303,job_31,5
user_303,job_3,1
user_303,job_76,3
user_303,job_6,3
user_303,job_12,3
user_303,job_83,2
user_303,job_51,1
user_303,job_46,4
user_303,job_41,1
user_303,job_57,1
user_304,job_7,1
user_304,job_5,2
user_304,job_84,2
user_304,job_29,1
user_304,job_31,4
user_304,job_9,2
user_304,job_70,4
user_304,job_2,2
user_304,job_25,2
user_304,job_26,1
user_304,job_105,5
user_304,job_22,5
user_304,job_92,1
user_304,job_59,1
user_304,job_108,1
user_304,job_72,3
user_304,job_89,1
user_304,job_53,1
user_304,job_21,1
user_304,job_79,2
user_304,job_48,1
user_305,job_60,4
user_305,job_54,5
user_305,job_8,1
user_305,job_98,1
user_305,job_38,4
user_305,job_37,4
user_305,job_82,2
user_305,job_77,1
user_305,job_15,1
user_305,job_43,1
user_305,job_12,4
user_305,job_48,2
user_305,job_104,4
user_305,job_20,1
user_305,job_89,4
user_305,job_2,1
user_305,job_28,1
user_305,job_25,2
user_305,job_32,5
user_306,job_49,4
user_306,job_101,4
user_306,job_5,3
user_306,job_27,4
user_306,job_85,2
user_306,job_65,2
user_306,job_28,2
user_306,job_52,1
user_306,job_32,1
user_306,job_95,2
user_306,job_9,2
user_306,job_96,2
user_306,job_79,1
user_306,job_92,2
user_306,job_21,1
user_306,job_2,4
user_306,job_98,1
user_306,job_70,1
user_306,job_61,5
user_306,job_30,2
user_306,job_24,4
user_306,job_100,1
user_306,job_50,2
user_306,job_82,3
user_307,job_27,2
user_307,job_28,2
user_307,job_40,1
user_307,job_82,1
user_307,job_52,1
user_307,job_90,1
user_307,job_89,5
user_307,job_85,3
user_307,job_83,4
user_307,job_31,1
user_307,job_7,3
user_307,job_74,2
user_307,job_88,1
user_307,job_63,3
user_307,job_32,2
user_307,job_69,1
user_307,job_50,1
user_307,job_13,1
user_307,job_100,5
user_307,job_34,5
user_307,job_93,3
user_307,job_99,2
user_307,job_2,1
user_307,job_64,3
user_307,job_10,5
user_308,job_36,2
user_308,job_56,4
user_308,job_45,2
user_308,job_107,2
user_308,job_96,3
user_308,job_67,1
user_308,job_82,1
user_308,job_100,1
user_308,job_20,1
user_308,job_4,2
user_308,job_71,1
user_308,job_63,2
user_308,job_68,1
user_308,job_26,1
user_308,job_106,1
user_308,job_65,1
user_308,job_95,1
user_308,job_15,4
user_308,job_75,2
user_308,job_47,2
user_309,job_18,3
user_309,job_27,5
user_309,job_39,1
user_309,job_76,1
user_309,job_55,2
user_309,job_59,2
user_309,job_42,2
user_309,job_48,1
user_309,job_6,1
user_309,job_83,1
user_309,job_21,1
user_309,job_50,1
user_309,job_36,1
user_309,job_51,4
user_309,job_25,3
user_309,job_32,1
user_309,job_20,1
user_309,job_82,4
user_309,job_89,2
user_309,job_5,3
user_309,job_37,1
user_309,job_45,1
user_309,job_79,2
user_310,job_105,1
user_310,job_25,4
user_310,job_100,1
user_310,job_32,4
user_310,job_62,2
user_310,job_58,3
user_310,job_60,4
user_310,job_89,1
user_310,job_59,1
user_310,job_94,2
user_310,job_98,3
user_310,job_65,2
user_310,job_49,5
user_310,job_40,1
user_310,job_30,1
user_310,job_1,1
user_310,job_22,2
user_310,job_37,4
user_310,job_24,1
user_310,job_95,1
user_310,job_76,5
user_310,job_85,4
user_310,job_68,1
user_311,job_18,1
user_311,job_85,3
user_311,job_76,4
user_311,job_104,1
user_311,job_53,2
user_311,job_50,1
user_311,job_11,1
user_311,job_57,1
user_311,job_99,1
user_311,job_10,1
user_311,job_101,1
user_311,job_24,1
user_311,job_92,1
user_311,job_12,3
user_311,job_83,2
user_311,job_71,1
user_311,job_88,1
user_311,job_49,1
user_311,job_106,2
user_312,job_73,2
user_312,job_27,1
user_312,job_26,2
user_312,job_102,1
user_312,job_74,1
user_312,job_57,2
user_312,job_71,2
user_312,job_76,3
user_312,job_95,2
user_312,job_7,1
user_312,job_89,2
user_312,job_72,1
user_312,job_3,1
user_312,job_45,1
user_312,job_79,1
user_312,job_34,1
user_312,job_17,1
user_312,job_1,1
user_312,job_91,3
user_313,job_17,1
user_313,job_45,1
user_313,job_104,1
user_313,job_9,3
user_313,job_88,5
user_313,job_28,2
user_313,job_20,1
user_313,job_75,4
user_313,job_64,1
user_313,job_2,1
user_313,job_8,1
user_313,job_24,2
user_313,job_83,1
user_313,job_80,1
user_313,job_58,1
user_313,job_56,5
user_313,job_25,4
user_313,job_18,1
user_313,job_37,2
user_313,job_11,1
user_314,job_54,1
user_314,job_64,1
user_314,job_5,2
user_314,job_85,4
user_314,job_98,3
user_314,job_96,4
user_314,job_28,1
user_314,job_86,1
user_314,job_23,1
user_314,job_30,1
user_314,job_19,2
user_314,job_59,1
user_314,job_103,1
user_314,job_89,2
user_314,job_44,1
user_314,job_25,5
user_314,job_17,1
user_314,job_63,4
user_315,job_9,3
user_315,job_39,3
user_315,job_78,1
user_315,job_59,2
user_315,job_7,1
user_315,job_47,1
user_315,job_4,2
user_315,job_82,2
user_315,job_51,2
user_315,job_8,1
user_315,job_3,1
user_315,job_11,2
user_315,job_32,1
user_315,job_29,1
user_315,job_69,2
user_315,job_87,5
user_315,job_33,2
user_315,job_89,1
user_315,job_60,1
user_316,job_15,1
user_316,job_76,3
user_316,job_103,5
user_316,job_62,2
user_316,job_19,1
user_316,job_93,4
user_316,job_18,1
user_316,job_59,1
user_316,job_102,1
user_316,job_42,1
user_316,job_35,1
user_316,job_84,2
